model,method_type,contamination,n_estimators,max_features,feature_set,anomalies_detected,anomaly_pct,total_days,true_positives,success,n_neighbors,eps,min_samples,threshold,window,period,span
DBSCAN,DBSCAN,,,,all_features,3,0.5,614,2,no,,4.0,2.0,,,,
DBSCAN,DBSCAN,,,,revenue_only,1,0.2,614,1,no,,4.0,3.0,,,,
DBSCAN,DBSCAN,,,,rev_orders,1,0.2,614,1,no,,4.0,3.0,,,,
DBSCAN,DBSCAN,,,,rev_freight,2,0.3,614,1,no,,4.0,3.0,,,,
DBSCAN,DBSCAN,,,,multi_feature,2,0.3,614,1,no,,4.0,3.0,,,,
DBSCAN,DBSCAN,,,,temporal_basic,2,0.3,614,2,no,,4.0,3.0,,,,
DBSCAN,DBSCAN,,,,temporal_full,2,0.3,614,2,no,,4.0,3.0,,,,
DBSCAN,DBSCAN,,,,all_features,3,0.5,614,2,no,,4.0,3.0,,,,
DBSCAN,DBSCAN,,,,revenue_only,1,0.2,614,1,no,,4.0,5.0,,,,
DBSCAN,DBSCAN,,,,rev_orders,1,0.2,614,1,no,,4.0,5.0,,,,
DBSCAN,DBSCAN,,,,rev_freight,2,0.3,614,1,no,,4.0,5.0,,,,
DBSCAN,DBSCAN,,,,multi_feature,2,0.3,614,1,no,,4.0,5.0,,,,
DBSCAN,DBSCAN,,,,temporal_basic,2,0.3,614,2,no,,4.0,5.0,,,,
DBSCAN,DBSCAN,,,,temporal_full,2,0.3,614,2,no,,4.0,5.0,,,,
DBSCAN,DBSCAN,,,,all_features,3,0.5,614,2,no,,4.0,5.0,,,,
DBSCAN,DBSCAN,,,,revenue_only,1,0.2,614,1,no,,4.0,7.0,,,,
DBSCAN,DBSCAN,,,,rev_orders,1,0.2,614,1,no,,4.0,7.0,,,,
DBSCAN,DBSCAN,,,,rev_freight,2,0.3,614,1,no,,4.0,7.0,,,,
DBSCAN,DBSCAN,,,,multi_feature,2,0.3,614,1,no,,4.0,7.0,,,,
DBSCAN,DBSCAN,,,,temporal_basic,2,0.3,614,2,no,,4.0,7.0,,,,
DBSCAN,DBSCAN,,,,temporal_full,7,1.1,614,2,yes,,4.0,7.0,,,,
DBSCAN,DBSCAN,,,,all_features,8,1.3,614,2,yes,,4.0,7.0,,,,
DBSCAN,DBSCAN,,,,revenue_only,1,0.2,614,1,no,,4.0,10.0,,,,
DBSCAN,DBSCAN,,,,rev_orders,1,0.2,614,1,no,,4.0,10.0,,,,
DBSCAN,DBSCAN,,,,rev_freight,2,0.3,614,1,no,,4.0,10.0,,,,
DBSCAN,DBSCAN,,,,multi_feature,2,0.3,614,1,no,,4.0,10.0,,,,
DBSCAN,DBSCAN,,,,temporal_basic,2,0.3,614,2,no,,4.0,10.0,,,,
DBSCAN,DBSCAN,,,,temporal_full,7,1.1,614,2,yes,,4.0,10.0,,,,
DBSCAN,DBSCAN,,,,all_features,8,1.3,614,2,yes,,4.0,10.0,,,,
DBSCAN,DBSCAN,,,,revenue_only,1,0.2,614,1,no,,4.0,15.0,,,,
DBSCAN,DBSCAN,,,,rev_orders,1,0.2,614,1,no,,4.0,15.0,,,,
DBSCAN,DBSCAN,,,,rev_freight,2,0.3,614,1,no,,4.0,15.0,,,,
DBSCAN,DBSCAN,,,,multi_feature,2,0.3,614,1,no,,4.0,15.0,,,,
DBSCAN,DBSCAN,,,,temporal_basic,2,0.3,614,2,no,,4.0,15.0,,,,
DBSCAN,DBSCAN,,,,temporal_full,7,1.1,614,2,yes,,4.0,15.0,,,,
DBSCAN,DBSCAN,,,,all_features,8,1.3,614,2,yes,,4.0,15.0,,,,
DBSCAN,DBSCAN,,,,revenue_only,1,0.2,614,1,no,,4.0,20.0,,,,
DBSCAN,DBSCAN,,,,rev_orders,1,0.2,614,1,no,,4.0,20.0,,,,
DBSCAN,DBSCAN,,,,rev_freight,2,0.3,614,1,no,,4.0,20.0,,,,
DBSCAN,DBSCAN,,,,multi_feature,2,0.3,614,1,no,,4.0,20.0,,,,
DBSCAN,DBSCAN,,,,temporal_basic,2,0.3,614,2,no,,4.0,20.0,,,,
DBSCAN,DBSCAN,,,,temporal_full,7,1.1,614,2,yes,,4.0,20.0,,,,
DBSCAN,DBSCAN,,,,all_features,8,1.3,614,2,yes,,4.0,20.0,,,,
ZScore,ZScore,,,,daily_revenue,55,9.0,614,3,yes,,,,1.5,,,
ZScore,ZScore,,,,order_count,48,7.8,614,2,yes,,,,1.5,,,
ZScore,ZScore,,,,avg_order_value,49,8.0,614,2,yes,,,,1.5,,,
ZScore,ZScore,,,,avg_freight,38,6.2,614,0,yes,,,,1.5,,,
ZScore,ZScore,,,,revenue_ma7,64,10.4,614,3,yes,,,,1.5,,,
ZScore,ZScore,,,,revenue_diff,28,4.6,614,3,yes,,,,1.5,,,
ZScore,ZScore,,,,daily_revenue,24,3.9,614,3,yes,,,,1.75,,,
ZScore,ZScore,,,,order_count,14,2.3,614,2,yes,,,,1.75,,,
ZScore,ZScore,,,,avg_order_value,32,5.2,614,1,yes,,,,1.75,,,
ZScore,ZScore,,,,avg_freight,23,3.7,614,0,yes,,,,1.75,,,
ZScore,ZScore,,,,revenue_ma7,41,6.7,614,3,yes,,,,1.75,,,
ZScore,ZScore,,,,revenue_diff,19,3.1,614,3,yes,,,,1.75,,,
ZScore,ZScore,,,,daily_revenue,13,2.1,614,2,yes,,,,2.0,,,
ZScore,ZScore,,,,order_count,11,1.8,614,2,yes,,,,2.0,,,
ZScore,ZScore,,,,avg_order_value,28,4.6,614,1,yes,,,,2.0,,,
ZScore,ZScore,,,,avg_freight,15,2.4,614,0,yes,,,,2.0,,,
ZScore,ZScore,,,,revenue_ma7,11,1.8,614,2,yes,,,,2.0,,,
ZScore,ZScore,,,,revenue_diff,14,2.3,614,3,yes,,,,2.0,,,
ZScore,ZScore,,,,daily_revenue,7,1.1,614,2,yes,,,,2.25,,,
ZScore,ZScore,,,,order_count,7,1.1,614,2,yes,,,,2.25,,,
ZScore,ZScore,,,,avg_order_value,23,3.7,614,1,yes,,,,2.25,,,
ZScore,ZScore,,,,avg_freight,11,1.8,614,0,yes,,,,2.25,,,
ZScore,ZScore,,,,revenue_ma7,7,1.1,614,2,yes,,,,2.25,,,
ZScore,ZScore,,,,revenue_diff,10,1.6,614,3,yes,,,,2.25,,,
ZScore,ZScore,,,,daily_revenue,5,0.8,614,2,no,,,,2.5,,,
ZScore,ZScore,,,,order_count,3,0.5,614,2,no,,,,2.5,,,
ZScore,ZScore,,,,avg_order_value,21,3.4,614,0,yes,,,,2.5,,,
ZScore,ZScore,,,,avg_freight,10,1.6,614,0,yes,,,,2.5,,,
ZScore,ZScore,,,,revenue_ma7,7,1.1,614,2,yes,,,,2.5,,,
ZScore,ZScore,,,,revenue_diff,8,1.3,614,2,yes,,,,2.5,,,
ZScore,ZScore,,,,daily_revenue,2,0.3,614,2,no,,,,2.75,,,
ZScore,ZScore,,,,order_count,2,0.3,614,2,no,,,,2.75,,,
ZScore,ZScore,,,,avg_order_value,16,2.6,614,0,yes,,,,2.75,,,
ZScore,ZScore,,,,avg_freight,9,1.5,614,0,yes,,,,2.75,,,
ZScore,ZScore,,,,revenue_ma7,6,1.0,614,1,yes,,,,2.75,,,
ZScore,ZScore,,,,revenue_diff,7,1.1,614,2,yes,,,,2.75,,,
ZScore,ZScore,,,,daily_revenue,2,0.3,614,2,no,,,,3.0,,,
ZScore,ZScore,,,,order_count,2,0.3,614,2,no,,,,3.0,,,
ZScore,ZScore,,,,avg_order_value,14,2.3,614,0,yes,,,,3.0,,,
ZScore,ZScore,,,,avg_freight,8,1.3,614,0,yes,,,,3.0,,,
ZScore,ZScore,,,,revenue_ma7,6,1.0,614,1,yes,,,,3.0,,,
ZScore,ZScore,,,,revenue_diff,2,0.3,614,2,no,,,,3.0,,,
ZScore,ZScore,,,,daily_revenue,1,0.2,614,1,no,,,,3.5,,,
ZScore,ZScore,,,,order_count,2,0.3,614,2,no,,,,3.5,,,
ZScore,ZScore,,,,avg_order_value,10,1.6,614,0,yes,,,,3.5,,,
ZScore,ZScore,,,,avg_freight,7,1.1,614,0,yes,,,,3.5,,,
ZScore,ZScore,,,,revenue_ma7,3,0.5,614,0,no,,,,3.5,,,
ZScore,ZScore,,,,revenue_diff,2,0.3,614,2,no,,,,3.5,,,
ZScore,ZScore,,,,daily_revenue,1,0.2,614,1,no,,,,4.0,,,
ZScore,ZScore,,,,order_count,1,0.2,614,1,no,,,,4.0,,,
ZScore,ZScore,,,,avg_order_value,6,1.0,614,0,yes,,,,4.0,,,
ZScore,ZScore,,,,avg_freight,4,0.7,614,0,no,,,,4.0,,,
ZScore,ZScore,,,,revenue_ma7,0,0.0,614,0,no,,,,4.0,,,
ZScore,ZScore,,,,revenue_diff,2,0.3,614,2,no,,,,4.0,,,
RollingZScore,RollingZScore,,,,daily_revenue,56,9.1,614,2,yes,,,,1.5,5.0,,
RollingZScore,RollingZScore,,,,order_count,72,11.7,614,3,yes,,,,1.5,5.0,,
RollingZScore,RollingZScore,,,,avg_order_value,59,9.6,614,1,yes,,,,1.5,5.0,,
RollingZScore,RollingZScore,,,,daily_revenue,0,0.0,614,0,no,,,,2.0,5.0,,
RollingZScore,RollingZScore,,,,order_count,0,0.0,614,0,no,,,,2.0,5.0,,
RollingZScore,RollingZScore,,,,avg_order_value,0,0.0,614,0,no,,,,2.0,5.0,,
RollingZScore,RollingZScore,,,,daily_revenue,0,0.0,614,0,no,,,,2.5,5.0,,
RollingZScore,RollingZScore,,,,order_count,0,0.0,614,0,no,,,,2.5,5.0,,
RollingZScore,RollingZScore,,,,avg_order_value,0,0.0,614,0,no,,,,2.5,5.0,,
RollingZScore,RollingZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.0,5.0,,
RollingZScore,RollingZScore,,,,order_count,0,0.0,614,0,no,,,,3.0,5.0,,
RollingZScore,RollingZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.0,5.0,,
RollingZScore,RollingZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.5,5.0,,
RollingZScore,RollingZScore,,,,order_count,0,0.0,614,0,no,,,,3.5,5.0,,
RollingZScore,RollingZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.5,5.0,,
RollingZScore,RollingZScore,,,,daily_revenue,63,10.3,614,3,yes,,,,1.5,7.0,,
RollingZScore,RollingZScore,,,,order_count,79,12.9,614,2,yes,,,,1.5,7.0,,
RollingZScore,RollingZScore,,,,avg_order_value,71,11.6,614,1,yes,,,,1.5,7.0,,
RollingZScore,RollingZScore,,,,daily_revenue,7,1.1,614,1,yes,,,,2.0,7.0,,
RollingZScore,RollingZScore,,,,order_count,12,2.0,614,2,yes,,,,2.0,7.0,,
RollingZScore,RollingZScore,,,,avg_order_value,13,2.1,614,1,yes,,,,2.0,7.0,,
RollingZScore,RollingZScore,,,,daily_revenue,0,0.0,614,0,no,,,,2.5,7.0,,
RollingZScore,RollingZScore,,,,order_count,0,0.0,614,0,no,,,,2.5,7.0,,
RollingZScore,RollingZScore,,,,avg_order_value,0,0.0,614,0,no,,,,2.5,7.0,,
RollingZScore,RollingZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.0,7.0,,
RollingZScore,RollingZScore,,,,order_count,0,0.0,614,0,no,,,,3.0,7.0,,
RollingZScore,RollingZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.0,7.0,,
RollingZScore,RollingZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.5,7.0,,
RollingZScore,RollingZScore,,,,order_count,0,0.0,614,0,no,,,,3.5,7.0,,
RollingZScore,RollingZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.5,7.0,,
RollingZScore,RollingZScore,,,,daily_revenue,78,12.7,614,4,yes,,,,1.5,10.0,,
RollingZScore,RollingZScore,,,,order_count,78,12.7,614,4,yes,,,,1.5,10.0,,
RollingZScore,RollingZScore,,,,avg_order_value,81,13.2,614,1,yes,,,,1.5,10.0,,
RollingZScore,RollingZScore,,,,daily_revenue,14,2.3,614,2,yes,,,,2.0,10.0,,
RollingZScore,RollingZScore,,,,order_count,14,2.3,614,1,yes,,,,2.0,10.0,,
RollingZScore,RollingZScore,,,,avg_order_value,19,3.1,614,0,yes,,,,2.0,10.0,,
RollingZScore,RollingZScore,,,,daily_revenue,4,0.7,614,1,no,,,,2.5,10.0,,
RollingZScore,RollingZScore,,,,order_count,2,0.3,614,1,no,,,,2.5,10.0,,
RollingZScore,RollingZScore,,,,avg_order_value,6,1.0,614,0,yes,,,,2.5,10.0,,
RollingZScore,RollingZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.0,10.0,,
RollingZScore,RollingZScore,,,,order_count,0,0.0,614,0,no,,,,3.0,10.0,,
RollingZScore,RollingZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.0,10.0,,
RollingZScore,RollingZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.5,10.0,,
RollingZScore,RollingZScore,,,,order_count,0,0.0,614,0,no,,,,3.5,10.0,,
RollingZScore,RollingZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.5,10.0,,
RollingZScore,RollingZScore,,,,daily_revenue,101,16.4,614,4,no,,,,1.5,14.0,,
RollingZScore,RollingZScore,,,,order_count,96,15.6,614,3,no,,,,1.5,14.0,,
RollingZScore,RollingZScore,,,,avg_order_value,82,13.4,614,2,yes,,,,1.5,14.0,,
RollingZScore,RollingZScore,,,,daily_revenue,27,4.4,614,3,yes,,,,2.0,14.0,,
RollingZScore,RollingZScore,,,,order_count,19,3.1,614,1,yes,,,,2.0,14.0,,
RollingZScore,RollingZScore,,,,avg_order_value,22,3.6,614,1,yes,,,,2.0,14.0,,
RollingZScore,RollingZScore,,,,daily_revenue,6,1.0,614,1,yes,,,,2.5,14.0,,
RollingZScore,RollingZScore,,,,order_count,4,0.7,614,1,no,,,,2.5,14.0,,
RollingZScore,RollingZScore,,,,avg_order_value,8,1.3,614,0,yes,,,,2.5,14.0,,
RollingZScore,RollingZScore,,,,daily_revenue,2,0.3,614,1,no,,,,3.0,14.0,,
RollingZScore,RollingZScore,,,,order_count,1,0.2,614,1,no,,,,3.0,14.0,,
RollingZScore,RollingZScore,,,,avg_order_value,4,0.7,614,0,no,,,,3.0,14.0,,
RollingZScore,RollingZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.5,14.0,,
RollingZScore,RollingZScore,,,,order_count,0,0.0,614,0,no,,,,3.5,14.0,,
RollingZScore,RollingZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.5,14.0,,
RollingZScore,RollingZScore,,,,daily_revenue,111,18.1,614,5,no,,,,1.5,21.0,,
RollingZScore,RollingZScore,,,,order_count,109,17.8,614,2,no,,,,1.5,21.0,,
RollingZScore,RollingZScore,,,,avg_order_value,87,14.2,614,5,yes,,,,1.5,21.0,,
RollingZScore,RollingZScore,,,,daily_revenue,27,4.4,614,1,yes,,,,2.0,21.0,,
RollingZScore,RollingZScore,,,,order_count,30,4.9,614,1,yes,,,,2.0,21.0,,
RollingZScore,RollingZScore,,,,avg_order_value,28,4.6,614,0,yes,,,,2.0,21.0,,
RollingZScore,RollingZScore,,,,daily_revenue,10,1.6,614,1,yes,,,,2.5,21.0,,
RollingZScore,RollingZScore,,,,order_count,6,1.0,614,1,yes,,,,2.5,21.0,,
RollingZScore,RollingZScore,,,,avg_order_value,9,1.5,614,0,yes,,,,2.5,21.0,,
RollingZScore,RollingZScore,,,,daily_revenue,4,0.7,614,1,no,,,,3.0,21.0,,
RollingZScore,RollingZScore,,,,order_count,1,0.2,614,1,no,,,,3.0,21.0,,
RollingZScore,RollingZScore,,,,avg_order_value,4,0.7,614,0,no,,,,3.0,21.0,,
RollingZScore,RollingZScore,,,,daily_revenue,2,0.3,614,1,no,,,,3.5,21.0,,
RollingZScore,RollingZScore,,,,order_count,1,0.2,614,1,no,,,,3.5,21.0,,
RollingZScore,RollingZScore,,,,avg_order_value,2,0.3,614,0,no,,,,3.5,21.0,,
RollingZScore,RollingZScore,,,,daily_revenue,103,16.8,614,4,no,,,,1.5,30.0,,
RollingZScore,RollingZScore,,,,order_count,102,16.6,614,1,no,,,,1.5,30.0,,
RollingZScore,RollingZScore,,,,avg_order_value,75,12.2,614,4,yes,,,,1.5,30.0,,
RollingZScore,RollingZScore,,,,daily_revenue,32,5.2,614,1,yes,,,,2.0,30.0,,
RollingZScore,RollingZScore,,,,order_count,29,4.7,614,1,yes,,,,2.0,30.0,,
RollingZScore,RollingZScore,,,,avg_order_value,29,4.7,614,1,yes,,,,2.0,30.0,,
RollingZScore,RollingZScore,,,,daily_revenue,9,1.5,614,1,yes,,,,2.5,30.0,,
RollingZScore,RollingZScore,,,,order_count,6,1.0,614,1,yes,,,,2.5,30.0,,
RollingZScore,RollingZScore,,,,avg_order_value,10,1.6,614,0,yes,,,,2.5,30.0,,
RollingZScore,RollingZScore,,,,daily_revenue,3,0.5,614,1,no,,,,3.0,30.0,,
RollingZScore,RollingZScore,,,,order_count,1,0.2,614,1,no,,,,3.0,30.0,,
RollingZScore,RollingZScore,,,,avg_order_value,6,1.0,614,0,yes,,,,3.0,30.0,,
RollingZScore,RollingZScore,,,,daily_revenue,2,0.3,614,1,no,,,,3.5,30.0,,
RollingZScore,RollingZScore,,,,order_count,1,0.2,614,1,no,,,,3.5,30.0,,
RollingZScore,RollingZScore,,,,avg_order_value,2,0.3,614,0,no,,,,3.5,30.0,,
RollingZScore,RollingZScore,,,,daily_revenue,97,15.8,614,3,no,,,,1.5,45.0,,
RollingZScore,RollingZScore,,,,order_count,111,18.1,614,3,no,,,,1.5,45.0,,
RollingZScore,RollingZScore,,,,avg_order_value,64,10.4,614,4,yes,,,,1.5,45.0,,
RollingZScore,RollingZScore,,,,daily_revenue,38,6.2,614,2,yes,,,,2.0,45.0,,
RollingZScore,RollingZScore,,,,order_count,37,6.0,614,1,yes,,,,2.0,45.0,,
RollingZScore,RollingZScore,,,,avg_order_value,23,3.7,614,1,yes,,,,2.0,45.0,,
RollingZScore,RollingZScore,,,,daily_revenue,12,2.0,614,1,yes,,,,2.5,45.0,,
RollingZScore,RollingZScore,,,,order_count,9,1.5,614,1,yes,,,,2.5,45.0,,
RollingZScore,RollingZScore,,,,avg_order_value,12,2.0,614,0,yes,,,,2.5,45.0,,
RollingZScore,RollingZScore,,,,daily_revenue,4,0.7,614,1,no,,,,3.0,45.0,,
RollingZScore,RollingZScore,,,,order_count,2,0.3,614,1,no,,,,3.0,45.0,,
RollingZScore,RollingZScore,,,,avg_order_value,6,1.0,614,0,yes,,,,3.0,45.0,,
RollingZScore,RollingZScore,,,,daily_revenue,2,0.3,614,1,no,,,,3.5,45.0,,
RollingZScore,RollingZScore,,,,order_count,1,0.2,614,1,no,,,,3.5,45.0,,
RollingZScore,RollingZScore,,,,avg_order_value,4,0.7,614,0,no,,,,3.5,45.0,,
STL_Residual,STL_Residual,,,,daily_revenue,36,5.9,614,6,yes,,,,1.5,,7.0,
STL_Residual,STL_Residual,,,,order_count,15,2.4,614,4,yes,,,,1.5,,7.0,
STL_Residual,STL_Residual,,,,avg_order_value,53,8.6,614,0,yes,,,,1.5,,7.0,
STL_Residual,STL_Residual,,,,daily_revenue,12,2.0,614,5,yes,,,,2.0,,7.0,
STL_Residual,STL_Residual,,,,order_count,9,1.5,614,4,yes,,,,2.0,,7.0,
STL_Residual,STL_Residual,,,,avg_order_value,30,4.9,614,0,yes,,,,2.0,,7.0,
STL_Residual,STL_Residual,,,,daily_revenue,4,0.7,614,3,no,,,,2.5,,7.0,
STL_Residual,STL_Residual,,,,order_count,4,0.7,614,3,no,,,,2.5,,7.0,
STL_Residual,STL_Residual,,,,avg_order_value,19,3.1,614,0,yes,,,,2.5,,7.0,
STL_Residual,STL_Residual,,,,daily_revenue,4,0.7,614,3,no,,,,3.0,,7.0,
STL_Residual,STL_Residual,,,,order_count,4,0.7,614,3,no,,,,3.0,,7.0,
STL_Residual,STL_Residual,,,,avg_order_value,13,2.1,614,0,yes,,,,3.0,,7.0,
STL_Residual,STL_Residual,,,,daily_revenue,4,0.7,614,3,no,,,,3.5,,7.0,
STL_Residual,STL_Residual,,,,order_count,2,0.3,614,2,no,,,,3.5,,7.0,
STL_Residual,STL_Residual,,,,avg_order_value,12,2.0,614,0,yes,,,,3.5,,7.0,
STL_Residual,STL_Residual,,,,daily_revenue,38,6.2,614,4,yes,,,,1.5,,14.0,
STL_Residual,STL_Residual,,,,order_count,34,5.5,614,4,yes,,,,1.5,,14.0,
STL_Residual,STL_Residual,,,,avg_order_value,58,9.4,614,3,yes,,,,1.5,,14.0,
STL_Residual,STL_Residual,,,,daily_revenue,16,2.6,614,4,yes,,,,2.0,,14.0,
STL_Residual,STL_Residual,,,,order_count,19,3.1,614,4,yes,,,,2.0,,14.0,
STL_Residual,STL_Residual,,,,avg_order_value,34,5.5,614,1,yes,,,,2.0,,14.0,
STL_Residual,STL_Residual,,,,daily_revenue,9,1.5,614,4,yes,,,,2.5,,14.0,
STL_Residual,STL_Residual,,,,order_count,9,1.5,614,4,yes,,,,2.5,,14.0,
STL_Residual,STL_Residual,,,,avg_order_value,22,3.6,614,1,yes,,,,2.5,,14.0,
STL_Residual,STL_Residual,,,,daily_revenue,4,0.7,614,3,no,,,,3.0,,14.0,
STL_Residual,STL_Residual,,,,order_count,4,0.7,614,2,no,,,,3.0,,14.0,
STL_Residual,STL_Residual,,,,avg_order_value,15,2.4,614,0,yes,,,,3.0,,14.0,
STL_Residual,STL_Residual,,,,daily_revenue,3,0.5,614,3,no,,,,3.5,,14.0,
STL_Residual,STL_Residual,,,,order_count,3,0.5,614,2,no,,,,3.5,,14.0,
STL_Residual,STL_Residual,,,,avg_order_value,10,1.6,614,0,yes,,,,3.5,,14.0,
STL_Residual,STL_Residual,,,,daily_revenue,49,8.0,614,5,yes,,,,1.5,,21.0,
STL_Residual,STL_Residual,,,,order_count,55,9.0,614,5,yes,,,,1.5,,21.0,
STL_Residual,STL_Residual,,,,avg_order_value,47,7.7,614,1,yes,,,,1.5,,21.0,
STL_Residual,STL_Residual,,,,daily_revenue,18,2.9,614,4,yes,,,,2.0,,21.0,
STL_Residual,STL_Residual,,,,order_count,41,6.7,614,3,yes,,,,2.0,,21.0,
STL_Residual,STL_Residual,,,,avg_order_value,31,5.0,614,1,yes,,,,2.0,,21.0,
STL_Residual,STL_Residual,,,,daily_revenue,14,2.3,614,3,yes,,,,2.5,,21.0,
STL_Residual,STL_Residual,,,,order_count,29,4.7,614,3,yes,,,,2.5,,21.0,
STL_Residual,STL_Residual,,,,avg_order_value,22,3.6,614,1,yes,,,,2.5,,21.0,
STL_Residual,STL_Residual,,,,daily_revenue,6,1.0,614,3,yes,,,,3.0,,21.0,
STL_Residual,STL_Residual,,,,order_count,17,2.8,614,2,yes,,,,3.0,,21.0,
STL_Residual,STL_Residual,,,,avg_order_value,18,2.9,614,1,yes,,,,3.0,,21.0,
STL_Residual,STL_Residual,,,,daily_revenue,5,0.8,614,3,no,,,,3.5,,21.0,
STL_Residual,STL_Residual,,,,order_count,9,1.5,614,2,yes,,,,3.5,,21.0,
STL_Residual,STL_Residual,,,,avg_order_value,14,2.3,614,1,yes,,,,3.5,,21.0,
STL_Residual,STL_Residual,,,,daily_revenue,47,7.7,614,5,yes,,,,1.5,,30.0,
STL_Residual,STL_Residual,,,,order_count,50,8.1,614,6,yes,,,,1.5,,30.0,
STL_Residual,STL_Residual,,,,avg_order_value,48,7.8,614,2,yes,,,,1.5,,30.0,
STL_Residual,STL_Residual,,,,daily_revenue,30,4.9,614,5,yes,,,,2.0,,30.0,
STL_Residual,STL_Residual,,,,order_count,29,4.7,614,4,yes,,,,2.0,,30.0,
STL_Residual,STL_Residual,,,,avg_order_value,35,5.7,614,0,yes,,,,2.0,,30.0,
STL_Residual,STL_Residual,,,,daily_revenue,17,2.8,614,3,yes,,,,2.5,,30.0,
STL_Residual,STL_Residual,,,,order_count,15,2.4,614,3,yes,,,,2.5,,30.0,
STL_Residual,STL_Residual,,,,avg_order_value,20,3.3,614,0,yes,,,,2.5,,30.0,
STL_Residual,STL_Residual,,,,daily_revenue,8,1.3,614,2,yes,,,,3.0,,30.0,
STL_Residual,STL_Residual,,,,order_count,8,1.3,614,2,yes,,,,3.0,,30.0,
STL_Residual,STL_Residual,,,,avg_order_value,16,2.6,614,0,yes,,,,3.0,,30.0,
STL_Residual,STL_Residual,,,,daily_revenue,3,0.5,614,2,no,,,,3.5,,30.0,
STL_Residual,STL_Residual,,,,order_count,5,0.8,614,2,no,,,,3.5,,30.0,
STL_Residual,STL_Residual,,,,avg_order_value,13,2.1,614,0,yes,,,,3.5,,30.0,
STL_Residual,STL_Residual,,,,daily_revenue,46,7.5,614,5,yes,,,,1.5,,60.0,
STL_Residual,STL_Residual,,,,order_count,48,7.8,614,4,yes,,,,1.5,,60.0,
STL_Residual,STL_Residual,,,,avg_order_value,49,8.0,614,2,yes,,,,1.5,,60.0,
STL_Residual,STL_Residual,,,,daily_revenue,32,5.2,614,3,yes,,,,2.0,,60.0,
STL_Residual,STL_Residual,,,,order_count,25,4.1,614,3,yes,,,,2.0,,60.0,
STL_Residual,STL_Residual,,,,avg_order_value,32,5.2,614,2,yes,,,,2.0,,60.0,
STL_Residual,STL_Residual,,,,daily_revenue,18,2.9,614,3,yes,,,,2.5,,60.0,
STL_Residual,STL_Residual,,,,order_count,17,2.8,614,2,yes,,,,2.5,,60.0,
STL_Residual,STL_Residual,,,,avg_order_value,24,3.9,614,1,yes,,,,2.5,,60.0,
STL_Residual,STL_Residual,,,,daily_revenue,6,1.0,614,2,yes,,,,3.0,,60.0,
STL_Residual,STL_Residual,,,,order_count,10,1.6,614,2,yes,,,,3.0,,60.0,
STL_Residual,STL_Residual,,,,avg_order_value,17,2.8,614,1,yes,,,,3.0,,60.0,
STL_Residual,STL_Residual,,,,daily_revenue,3,0.5,614,2,no,,,,3.5,,60.0,
STL_Residual,STL_Residual,,,,order_count,4,0.7,614,2,no,,,,3.5,,60.0,
STL_Residual,STL_Residual,,,,avg_order_value,11,1.8,614,0,yes,,,,3.5,,60.0,
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,1.5,,,5.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,1.5,,,5.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,1.5,,,5.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,2.0,,,5.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,2.0,,,5.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,2.0,,,5.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,2.5,,,5.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,2.5,,,5.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,2.5,,,5.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.0,,,5.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,3.0,,,5.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.0,,,5.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.5,,,5.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,3.5,,,5.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.5,,,5.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,3,0.5,614,1,no,,,,1.5,,,7.0
